long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,None,
2313,3,5,0,0,0,0,0,0,0,0,0,4554.14990234,-4213.85986328,170.492004395,571,525,4159,"Табір бригади Західного Краю",,,,,,,,"Табір бригади Західного Краю",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2084,3,5,0,0,0,0,0,0,0,0,0,1386.60998535,-3247.22998047,160.906997681,571,525,3998,"Фортеця Західної Охорони",,,,,,,,"Фортеця Західної Охорони",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2152,0,65,66,67,68,69,70,71,72,73,0,4355.00976563,3308.43994141,405.114013672,571,903,4197,"Майстерня на заході парку",,,,,,,,"Майстерня на заході парку",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3702,,
2142,0,6,54,55,10,52,53,11,50,51,0,4397.97021484,2822.60009766,458.842010498,571,903,4197,"Вежа Клинка Зими",,,,,,,,"Вежа Клинка Зими",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3705,,
2309,3,5,0,0,0,0,0,0,0,0,0,3780.27001953,-734.763000488,241.097000122,571,525,4177,"Фортеця Вартових Зими",,,,,,,,"Фортеця Вартових Зими",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2264,0,48,46,101,0,0,0,0,0,0,0,5121.37988281,2845.13989258,405.680999756,571,424,4197,"Крижані Простори",,,,,,,,"Крижані Простори",,,,,,,,0xFF01FE,"Контроль над Озером Крижаних Просторів",,,,,,,,"Контроль над Озером Крижаних Просторів",,,,,,,,0xFF01FE,3804,,
2246,0,74,75,76,77,78,79,80,81,82,0,5394.58007813,2841.48999023,418.914001465,571,903,4197,"Фортеця Крижаних Просторів",,,,,,,,"Фортеця Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3773,,
2229,0,74,75,76,77,78,79,80,81,82,0,5162.54003906,2841.25,438.039001465,571,1927,4197,"Ворота Фортеці Крижаних Просторів",,,,,,,,"Ворота Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3763,,
2146,0,6,54,55,10,52,53,11,50,51,0,5279.47021484,2632.11010742,462.265014648,571,903,4197,"Вежа Фортеці Крижаних Просторів (СВ)",,,,,,,,"Вежа Фортеці Крижаних Просторів (СВ)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3712,,
2147,0,6,54,55,10,52,53,11,50,51,0,5280.06982422,3046.51000977,461.024993896,571,903,4197,"Вежа Фортеці Крижаних Просторів (СЗ)",,,,,,,,"Вежа Фортеці Крижаних Просторів (СЗ)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3711,,
2145,0,6,54,55,10,52,53,11,50,51,0,5164.64013672,2747.97998047,462.356994629,571,903,4197,"Вежа Фортеці Крижаних Просторів (ЮВ)",,,,,,,,"Вежа Фортеці Крижаних Просторів (ЮВ)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3714,,
2144,0,6,54,55,10,52,53,11,50,51,0,5161.25976563,2934.32006836,462.305999756,571,903,4197,"Вежа Фортеці Крижаних Просторів (ЮЗ)",,,,,,,,"Вежа Фортеці Крижаних Просторів (ЮЗ)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3713,,
2222,0,92,93,94,95,96,97,98,99,100,0,5372.89013672,3047.30004883,431.065002441,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3749,,
2223,0,92,93,94,95,96,97,98,99,100,0,5331.85009766,3046.55004883,431.403015137,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3750,,
2224,0,83,84,85,86,87,88,89,90,91,0,5280.79980469,2995.92993164,432.302001953,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3751,,
2225,0,83,84,85,86,87,88,89,90,91,0,5279.12988281,2954.81005859,432.095001221,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3752,,
2226,0,92,93,94,95,96,97,98,99,100,0,5255.60009766,2934.08007813,432.835998535,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3753,,
2227,0,92,93,94,95,96,97,98,99,100,0,5216.08007813,2933.98999023,432.678985596,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3754,,
2228,0,83,84,85,86,87,88,89,90,91,0,5162.25,2882.84008789,433.731994629,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3755,,
2230,0,83,84,85,86,87,88,89,90,91,0,5163.70996094,2798.7199707,432.717010498,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3756,,
2231,0,92,93,94,95,96,97,98,99,100,0,5215.35986328,2747.98999023,432.666992188,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3757,,
2232,0,92,93,94,95,96,97,98,99,100,0,5256.52001953,2747.55004883,433.229003906,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3758,,
2233,0,83,84,85,86,87,88,89,90,91,0,5279.75976563,2725.12011719,433.42300415,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3759,,
2234,0,83,84,85,86,87,88,89,90,91,0,5279.45019531,2683.90991211,433.322998047,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3760,,
2235,0,92,93,94,95,96,97,98,99,100,0,5330.66015625,2630.68994141,432.759002686,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3761,,
2236,0,92,93,94,95,96,97,98,99,100,0,5372.93017578,2630.77001953,431.928985596,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3762,,
2237,0,92,93,94,95,96,97,98,99,100,0,5386.45996094,2909.88989258,433.194000244,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3764,,
2238,0,92,93,94,95,96,97,98,99,100,0,5343.39013672,2909.18994141,432.778015137,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3765,,
2239,0,92,93,94,95,96,97,98,99,100,0,5300.49023438,2909.33007813,433.359008789,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3766,,
2240,0,83,84,85,86,87,88,89,90,91,0,5279.33984375,2883.15991211,433.020996094,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3767,,
2241,0,83,84,85,86,87,88,89,90,91,0,5280.85986328,2840.39990234,433.471984863,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3768,,
2242,0,83,84,85,86,87,88,89,90,91,0,5280.31982422,2798.61010742,433.476989746,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3769,,
2243,0,92,93,94,95,96,97,98,99,100,0,5302.00976563,2771.66992188,433.389007568,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3770,,
2244,0,92,93,94,95,96,97,98,99,100,0,5343.66015625,2771.01000977,432.82699585,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3771,,
2245,0,92,93,94,95,96,97,98,99,100,0,5384.39990234,2772.5300293,433.743988037,571,391,4197,"Стіна Фортеці Крижаних Просторів",,,,,,,,"Стіна Фортеці Крижаних Просторів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3772,,
2298,3,5,0,0,0,0,0,0,0,0,0,3546.80004883,273.256988525,45.5802993774,571,525,4161,"Храм Драконового Спочинку",,,,,,,,"Храм Драконового Спочинку",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2315,3,5,0,0,0,0,0,0,0,0,0,5764.66992188,-3563.4699707,387.334991455,571,525,4323,"Зим'Торга",,,,,,,,"Зим'Торга",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2106,0,45,0,0,0,0,0,0,0,0,0,2279.16992188,1138.85998535,138.046005249,595,259,4100,"Ворота Площади Старейшины",,,,,,,,"Ворота Площади Старейшины",,,,,,,,0xFF01FE,"Ворота Площади Старейшины",,,,,,,,"Ворота Площади Старейшины",,,,,,,,0xFF01FE,3581,,
2107,0,45,0,0,0,0,0,0,0,0,0,2184.2800293,1236.68994141,136.48399353,595,259,4100,"Ворота праздничной улицы",,,,,,,,"Ворота праздничной улицы",,,,,,,,0xFF01FE,"Ворота праздничной улицы",,,,,,,,"Ворота праздничной улицы",,,,,,,,0xFF01FE,3582,,
2109,0,45,0,0,0,0,0,0,0,0,0,2122.57006836,1354.60998535,131.48399353,595,259,4100,"Фонтан Королівської площади",,,,,,,,"Фонтан Королівської площади",,,,,,,,0xFF01FE,"Фонтан Королівської площади",,,,,,,,"Фонтан Королівської площади",,,,,,,,0xFF01FE,3583,,
2108,0,45,0,0,0,0,0,0,0,0,0,2225.75,1331.91003418,127.005996704,595,259,4100,"Ворота Торгового ряда",,,,,,,,"Ворота Торгового ряда",,,,,,,,0xFF01FE,"Ворота Торгового ряда",,,,,,,,"Ворота Торгового ряда",,,,,,,,0xFF01FE,3584,,
2105,0,45,0,0,0,0,0,0,0,0,0,2355.43994141,1195.52001953,130.520996094,595,259,4100,"Ратуша",,,,,,,,"Ратуша",,,,,,,,0xFF01FE,"Ратуша",,,,,,,,"Ратуша",,,,,,,,0xFF01FE,3585,,
2332,0,10,52,53,6,0,0,0,0,0,0,-79.7774963379,89.0569992065,483.743011475,603,903,4445,"Вежа Полум'я",,,,,,,,"Вежа Полум'я",,,,,,,,0xFF01FE,"Provides power to Mimiron's Inferno",,,,,,,,"Provides power to Mimiron's Inferno",,,,,,,,0xFF01FE,4195,,
2333,0,10,52,53,6,0,0,0,0,0,0,82.2553024292,-392.476013184,460.160003662,603,903,4445,"Вежа Холоду",,,,,,,,"Вежа Холоду",,,,,,,,0xFF01FE,"Provides power to Hodir's Fury",,,,,,,,"Provides power to Hodir's Fury",,,,,,,,0xFF01FE,4196,,
2331,0,10,52,53,6,0,0,0,0,0,0,-223.332000732,-299.079986572,418.652008057,603,903,4273,"Вежа Життя",,,,,,,,"Вежа Життя",,,,,,,,0xFF01FE,"Питает енергією оберіг Фрейи",,,,,,,,"Питает енергією оберіг Фрейи",,,,,,,,0xFF01FE,4053,,
2334,0,10,52,53,6,0,0,0,0,0,0,341.265991211,317.850006104,459.083007813,603,903,4445,"Вежа Гроз",,,,,,,,"Вежа Гроз",,,,,,,,0xFF01FE,"Provides power to Thorim's Hammer",,,,,,,,"Provides power to Thorim's Hammer",,,,,,,,0xFF01FE,4197,,
2128,0,46,0,0,0,0,0,0,0,0,0,794.854003906,-108.88999939,499.253997803,607,959,4384,"Напад Альянсу",,,,,,,,"Напад Альянсу",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3630,,
2292,0,80,81,82,77,78,79,74,75,76,0,881.70300293,-108.355003357,109.834999084,607,959,4384,"Кімната древніх святынь",,,,,,,,"Кімната древніх святынь",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3849,,
2129,0,13,0,0,0,0,0,0,0,0,0,1338.26000977,-155.26499939,31.7632007599,607,959,4384,"Східне кладовище",,,,,,,,"Східне кладовище",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,3632,,
2130,0,15,0,0,0,0,0,0,0,0,0,1338.91003418,-155.733001709,31.7633991241,607,959,4384,"Східне кладовище",,,,,,,,"Східне кладовище",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,3636,,
2117,0,80,81,82,80,81,82,74,75,76,0,1433.06994629,-216.330993652,30.8668003082,607,959,4384,"Ворота Синього Сапфіра",,,,,,,,"Ворота Синього Сапфіра",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3620,,
2120,0,108,109,110,108,109,110,74,75,76,0,1414.54003906,104.746002197,29.9468002319,607,959,4384,"Ворота Зеленого Смарагду",,,,,,,,"Ворота Зеленого Смарагду",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3623,,
2111,0,105,106,107,105,106,107,74,75,76,0,1216.32995605,79.1828994751,53.3525009155,607,647,4384,"Ворота Бузкового Аметиста",,,,,,,,"Ворота Бузкового Аметиста",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3614,,
2114,0,77,78,79,77,78,79,74,75,76,0,1232.38000488,-210.044006348,55.118598938,607,935,4384,"Ворота Червоного Сонця",,,,,,,,"Ворота Червоного Сонця",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3617,,
2135,0,102,103,104,102,103,104,74,75,76,0,1058.7199707,-107.526000977,81.8201980591,607,959,4384,"Ворота Жовтого Місяця",,,,,,,,"Ворота Жовтого Місяця",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3638,,
2127,0,48,0,0,0,0,0,0,0,0,0,794.828979492,-108.57800293,499.238006592,607,959,4384,"Оборона Орди",,,,,,,,"Оборона Орди",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3631,,
2133,0,13,0,0,0,0,0,0,0,0,0,1220.73999023,-70.5093994141,70.4493026733,607,959,4384,"Південне кладовище",,,,,,,,"Південне кладовище",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,3634,,
2134,0,15,0,0,0,0,0,0,0,0,0,1220.39001465,-70.6196975708,70.4493026733,607,959,4384,"Південне кладовище",,,,,,,,"Південне кладовище",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,3637,,
2125,0,48,0,0,0,0,0,0,0,0,0,1571.33996582,-143.830001831,5.95772981644,607,959,4384,"Сеятель Гнили",,,,,,,,"Сеятель Гнили",,,,,,,,0xFF01FE,"Напад Орди",,,,,,,,"Напад Орди",,,,,,,,0xFF01FE,3628,,
2126,0,48,0,0,0,0,0,0,0,0,0,1571.31005859,87.2816009521,4.24728012085,607,959,4384,"Ларчик",,,,,,,,"Ларчик",,,,,,,,0xFF01FE,"Напад Орди",,,,,,,,"Напад Орди",,,,,,,,0xFF01FE,3629,,
2123,0,46,0,0,0,0,0,0,0,0,0,1571.42004395,87.6970977783,4.29728984833,607,959,4384,"Ледолом",,,,,,,,"Ледолом",,,,,,,,0xFF01FE,"Напад Альянсу",,,,,,,,"Напад Альянсу",,,,,,,,0xFF01FE,3626,,
2124,0,46,0,0,0,0,0,0,0,0,0,1570.41003418,-145.680999756,5.71539020538,607,959,4384,"Нежная Дева",,,,,,,,"Нежная Дева",,,,,,,,0xFF01FE,"Напад Альянсу",,,,,,,,"Напад Альянсу",,,,,,,,0xFF01FE,3627,,
2132,0,15,0,0,0,0,0,0,0,0,0,1308.59997559,8.67329025269,31.7639007568,607,959,4384,"Західне кладовище",,,,,,,,"Західне кладовище",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,3635,,
2324,0,13,0,0,0,0,0,0,0,0,0,1309.0,8.65515995026,30.8957996368,607,959,4384,"Західне кладовище",,,,,,,,"Західне кладовище",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,3633,,
2377,0,80,0,0,0,0,0,0,0,0,0,352.003479004,-901.043395996,49.9881515503,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Східні ворота",,,,,,,,"Східні ворота",,,,,,,,0xFF01FE,4326,,
2378,0,82,0,0,0,0,0,0,0,0,0,411.385406494,-833.796875,49.3037834167,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4323,,
2379,0,82,0,0,0,0,0,0,0,0,0,352.003479004,-901.043395996,49.9881515503,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4325,,
2380,0,80,0,0,0,0,0,0,0,0,0,351.668395996,-764.717041016,50.141834259,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Західні ворота",,,,,,,,"Західні ворота",,,,,,,,0xFF01FE,4327,,
2381,0,82,0,0,0,0,0,0,0,0,0,351.668395996,-764.717041016,50.141834259,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4324,,
2382,0,80,0,0,0,0,0,0,0,0,0,411.385406494,-833.796875,49.3037834167,628,943,4710,"Ворота Фортеці Альянсу",,,,,,,,"Ворота Фортеці Альянсу",,,,,,,,0xFF01FE,"Головні ворота",,,,,,,,"Головні ворота",,,,,,,,0xFF01FE,4328,,
2383,0,6,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Фортеця Альянсу",,,,,,,,"Фортеця Альянсу",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4341,,
2384,0,11,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Фортеця Альянсу",,,,,,,,"Фортеця Альянсу",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4339,,
2385,0,9,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Фортеця Альянсу",,,,,,,,"Фортеця Альянсу",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4342,,
2386,0,12,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Фортеця Альянсу",,,,,,,,"Фортеця Альянсу",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4343,,
2387,0,10,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Фортеця Альянсу",,,,,,,,"Фортеця Альянсу",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4340,,
2356,0,147,0,0,0,0,0,0,0,0,0,796.994812012,-379.947906494,11.9058227539,628,943,4710,"Причал",,,,,,,,"Причал",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4305,,
2357,0,148,0,0,0,0,0,0,0,0,0,797.00177002,-379.91494751,11.9058227539,628,943,4710,"Причал",,,,,,,,"Причал",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4303,,
2358,0,146,0,0,0,0,0,0,0,0,0,797.006958008,-379.907989502,11.9058227539,628,943,4710,"Причал",,,,,,,,"Причал",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4304,,
2359,0,149,0,0,0,0,0,0,0,0,0,796.998291016,-379.911468506,11.9058227539,628,943,4710,"Причал",,,,,,,,"Причал",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4302,,
2360,0,145,0,0,0,0,0,0,0,0,0,796.996520996,-379.9375,11.9058227539,628,943,4710,"Причал",,,,,,,,"Причал",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4301,,
2350,0,141,0,0,0,0,0,0,0,0,0,690.293395996,-1125.38195801,133.705673218,628,943,4710,"Ангар",,,,,,,,"Ангар",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4299,,
2352,0,143,0,0,0,0,0,0,0,0,0,690.288208008,-1125.39587402,133.705673218,628,943,4710,"Ангар",,,,,,,,"Ангар",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4298,,
2353,0,142,0,0,0,0,0,0,0,0,0,690.26739502,-1125.37158203,133.705673218,628,943,4710,"Ангар",,,,,,,,"Ангар",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4300,,
2354,0,144,0,0,0,0,0,0,0,0,0,690.302062988,-1125.38891602,133.705673218,628,943,4710,"Ангар",,,,,,,,"Ангар",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4297,,
2355,0,140,0,0,0,0,0,0,0,0,0,690.295166016,-1125.40454102,133.705673218,628,943,4710,"Ангар",,,,,,,,"Ангар",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4296,,
2371,0,77,0,0,0,0,0,0,0,0,0,1151.18920898,-762.526062012,49.4423904419,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Головні ворота",,,,,,,,"Головні ворота",,,,,,,,0xFF01FE,4317,,
2372,0,79,0,0,0,0,0,0,0,0,0,1151.18920898,-762.526062012,49.4423904419,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4322,,
2373,0,77,0,0,0,0,0,0,0,0,0,1218.58508301,-850.993041992,50.1930656433,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Східні ворота",,,,,,,,"Східні ворота",,,,,,,,0xFF01FE,4319,,
2374,0,79,0,0,0,0,0,0,0,0,0,1218.63024902,-851.102416992,50.1930656433,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4320,,
2375,0,77,0,0,0,0,0,0,0,0,0,1218.078125,-677.081604004,49.5540847778,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Західні ворота",,,,,,,,"Західні ворота",,,,,,,,0xFF01FE,4318,,
2376,0,79,0,0,0,0,0,0,0,0,0,1218.05212402,-677.121520996,49.5540847778,628,943,4710,"Ворота Фортеці Орди",,,,,,,,"Ворота Фортеці Орди",,,,,,,,0xFF01FE,"Зруйновано",,,,,,,,"Зруйновано",,,,,,,,0xFF01FE,4321,,
2388,0,10,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Фортеця Орди",,,,,,,,"Фортеця Орди",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4345,,
2389,0,11,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Фортеця Орди",,,,,,,,"Фортеця Орди",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4344,,
2390,0,9,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Фортеця Орди",,,,,,,,"Фортеця Орди",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4347,,
2391,0,12,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Фортеця Орди",,,,,,,,"Фортеця Орди",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4348,,
2392,0,6,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Фортеця Орди",,,,,,,,"Фортеця Орди",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4346,,
2361,0,16,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Кар'єр",,,,,,,,"Кар'єр",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4306,,
2362,0,18,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Кар'єр",,,,,,,,"Кар'єр",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4309,,
