long,long,long,long,long,long,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,
1230,782,43,548,1,0,0,0,0,"Вязкая болото",,,,,,,,"Вязкая болото",,,,,,,,0xFF01FE,0,0,0,0,8,
1255,802,43,287,1,0,0,0,0,"Мертва пашня",,,,,,,,"Мертва пашня",,,,,,,,0xFF01FE,0,0,0,0,8,
1269,841,43,388,1,0,0,0,0,"Дун Модр",,,,,,,,"Дун Модр",,,,,,,,0xFF01FE,0,0,0,0,8,
1284,42,8,778,1,0,0,0,0,"Сутінковий Ліс",,,,,,,,"Сутінковий Ліс",,,,,,,,0xFF01FE,0,0,0,0,8,
1306,842,43,93,1,0,0,0,0,"Поляна Оракула",,,,,,,,"Поляна Оракула",,,,,,,,0xFF01FE,0,0,0,0,8,
1321,844,43,348,1,0,0,0,0,"Розкопки рассеянного геолога",,,,,,,,"Розкопки рассеянного геолога",,,,,,,,0xFF01FE,0,0,0,0,8,
1330,845,43,748,1,0,0,0,0,"Озеро Іріс",,,,,,,,"Озеро Іріс",,,,,,,,0xFF01FE,0,0,0,0,8,
1348,846,43,688,1,0,0,0,0,"Табір Э'Ток",,,,,,,,"Табір Э'Ток",,,,,,,,0xFF01FE,0,0,0,0,8,
1357,847,43,924,1,0,0,0,0,"Притулок у Сонячного Каменя",,,,,,,,"Притулок у Сонячного Каменя",,,,,,,,0xFF01FE,0,0,0,0,8,
1376,848,43,768,1,0,0,0,0,"Долина Копий",,,,,,,,"Долина Копий",,,,,,,,0xFF01FE,0,0,0,0,8,
1386,849,43,987,1,0,0,0,0,"Долина Лютої Скелі",,,,,,,,"Долина Лютої Скелі",,,,,,,,0xFF01FE,0,0,0,0,8,
1416,851,43,651,1,0,0,0,0,"Безкраї піски",,,,,,,,"Безкраї піски",,,,,,,,0xFF01FE,0,0,0,0,8,
1432,852,43,848,1,0,0,0,0,"Талассийское поселение",,,,,,,,"Талассийское поселение",,,,,,,,0xFF01FE,0,0,0,0,8,
1447,853,43,868,1,0,0,0,0,"Руїни Констелласа",,,,,,,,"Руїни Констелласа",,,,,,,,0xFF01FE,0,0,0,0,8,
1482,857,43,1009,1,0,0,0,0,"Пагорби Ледополоха",,,,,,,,"Пагорби Ледополоха",,,,,,,,0xFF01FE,0,0,0,0,8,
1491,43,8,845,1,0,0,0,0,"Ашенваль",,,,,,,,"Ашенваль",,,,,,,,0xFF01FE,0,0,0,0,8,
1515,859,43,1137,1,0,0,0,0,"Пруд Тихого Шелеста",,,,,,,,"Пруд Тихого Шелеста",,,,,,,,0xFF01FE,0,0,0,0,8,
1539,858,43,1158,1,0,0,0,0,"Анклав Мандрівників",,,,,,,,"Анклав Мандрівників",,,,,,,,0xFF01FE,0,0,0,0,8,
1559,860,43,1370,1,0,0,0,0,"Ліси Місячного Оленя",,,,,,,,"Ліси Місячного Оленя",,,,,,,,0xFF01FE,0,0,0,0,8,
1580,861,43,1335,1,0,0,0,0,"Перехрестя Кессела",,,,,,,,"Перехрестя Кессела",,,,,,,,0xFF01FE,0,0,0,0,8,
1628,862,43,1216,1,0,0,0,0,"Руїни Ша'наара",,,,,,,,"Руїни Ша'наара",,,,,,,,0xFF01FE,0,0,0,0,8,
1650,863,43,1147,1,0,0,0,0,"Мертва трясина",,,,,,,,"Мертва трясина",,,,,,,,0xFF01FE,0,0,0,0,8,
1671,864,43,1116,1,0,0,0,0,"Рука Гул'дана",,,,,,,,"Рука Гул'дана",,,,,,,,0xFF01FE,0,0,0,0,8,
1691,865,43,1295,1,0,0,0,0,"Ворота смерті",,,,,,,,"Ворота смерті",,,,,,,,0xFF01FE,0,0,0,0,8,
1716,866,43,1196,1,0,0,0,0,"Телаар",,,,,,,,"Телаар",,,,,,,,0xFF01FE,0,0,0,0,8,
1733,867,43,1176,1,0,0,0,0,"Шаттрат",,,,,,,,"Шаттрат",,,,,,,,0xFF01FE,0,0,0,0,8,
1765,843,43,1186,1,0,0,0,0,"Фортеця Бурі",,,,,,,,"Фортеця Бурі",,,,,,,,0xFF01FE,0,0,0,0,8,
1808,220,1,30,1,3,30,3,30,"Вежа О2 захвачена Альянсом",,,,,,,,"Вежа О2 захвачена Альянсом",,,,,,,,0xFF01FE,6,0,0,0,8,
1817,873,1,30,1,3,30,3,30,"Вежа О2 захвачена Ордою",,,,,,,,"Вежа О2 захвачена Ордою",,,,,,,,0xFF01FE,6,0,0,0,8,
1846,878,42,44703,1,0,0,0,0,"Темна сельдь",,,,,,,,"Темна сельдь",,,,,,,,0xFF01FE,0,0,0,0,8,
1938,912,27,8675,1,0,0,0,0,"Предок Небесная Мисливиця на Сторожовому пагорбі",,,,,,,,"Предок Небесная Мисливиця на Сторожовому пагорбі",,,,,,,,0xFF01FE,0,0,0,0,8,
1953,911,27,8673,1,0,0,0,0,"Предок Криваве Копито в селищі Кривавого Копита",,,,,,,,"Предок Криваве Копито в селищі Кривавого Копита",,,,,,,,0xFF01FE,0,0,0,0,8,
2061,961,27,12758,1,0,0,0,0,"Убор героя",,,,,,,,"Убор героя",,,,,,,,0xFF01FE,0,0,0,0,8,
2069,962,27,12737,1,0,0,0,0,"Ріг изобилия",,,,,,,,"Ріг изобилия",,,,,,,,0xFF01FE,0,0,0,0,8,
2079,963,27,12337,1,0,0,0,0,"Екзодар, Трон наару",,,,,,,,"Екзодар, Трон наару",,,,,,,,0xFF01FE,0,0,0,0,8,
2107,965,27,12374,1,0,0,0,0,"Степи, Перехрестя",,,,,,,,"Степи, Перехрестя",,,,,,,,0xFF01FE,0,0,0,0,8,
2139,966,27,12342,1,0,0,0,0,"Червоногір'я, Приозер'я",,,,,,,,"Червоногір'я, Приозер'я",,,,,,,,0xFF01FE,0,0,0,0,8,
2152,967,27,12376,1,0,0,0,0,"Передгір’я Гіллсбраду, Млин Таррен",,,,,,,,"Передгір’я Гіллсбраду, Млин Таррен",,,,,,,,0xFF01FE,0,0,0,0,8,
2202,969,27,12355,1,0,0,0,0,"Зангартоп, Прихисток Оребор",,,,,,,,"Зангартоп, Прихисток Оребор",,,,,,,,0xFF01FE,0,0,0,0,8,
2224,968,27,12390,1,0,0,0,0,"Зангартоп, Забра'джин",,,,,,,,"Зангартоп, Забра'джин",,,,,,,,0xFF01FE,0,0,0,0,8,
2267,979,36,20571,1,0,0,0,0,"Тонка жіноча маска таурена",,,,,,,,"Тонка жіноча маска таурена",,,,,,,,0xFF01FE,2,0,0,0,8,
2349,556,49,8,1,0,0,0,0,"Запястья",,,,,,,,"Запястья",,,,,,,,0xFF01FE,0,0,0,0,8,
2366,245,52,7,1,0,0,0,0,"Шаман",,,,,,,,"Шаман",,,,,,,,0xFF01FE,0,0,0,0,8,
2894,621,57,20131,1,0,0,0,0,"Бойова гербова накидка осквернителей",,,,,,,,"Бойова гербова накидка осквернителей",,,,,,,,0xFF01FE,2,0,0,0,8,
3070,1022,27,11820,1,0,0,0,0,"Лок Модан",,,,,,,,"Лок Модан",,,,,,,,0xFF01FE,0,0,0,0,8,
3083,1023,27,11831,1,0,0,0,0,"Сілітус",,,,,,,,"Сілітус",,,,,,,,0xFF01FE,0,0,0,0,8,
3108,1025,27,11837,1,0,0,0,0,"Терниста Долина",,,,,,,,"Терниста Долина",,,,,,,,0xFF01FE,0,0,0,0,8,
3119,1026,27,11856,1,0,0,0,0,"Гори Кам'яного Кігтя",,,,,,,,"Гори Кам'яного Кігтя",,,,,,,,0xFF01FE,0,0,0,0,8,
3138,1028,27,11801,1,0,0,0,0,"Терниста Долина",,,,,,,,"Терниста Долина",,,,,,,,0xFF01FE,0,0,0,0,8,
3149,1029,27,11780,1,0,0,0,0,"Гори Кам'яного Кігтя",,,,,,,,"Гори Кам'яного Кігтя",,,,,,,,0xFF01FE,0,0,0,0,8,
3168,1031,27,11749,1,0,0,0,0,"Лок Модан",,,,,,,,"Лок Модан",,,,,,,,0xFF01FE,0,0,0,0,8,
3181,1032,27,11760,1,0,0,0,0,"Сілітус",,,,,,,,"Сілітус",,,,,,,,0xFF01FE,0,0,0,0,8,
3308,344,41,38640,1,0,0,0,0,"Крепкие бинти з льодяної тканини",,,,,,,,"Крепкие бинти з льодяної тканини",,,,,,,,0xFF01FE,0,0,0,0,8,
3365,227,55,0,300000,3,529,3,529,"300000 одиниць лікування в Низовині Араті",,,,,,,,"300000 одиниць лікування в Низовині Араті",,,,,,,,0xFF01FE,11,0,0,0,8,
3399,1167,8,220,0,0,0,0,0,"Совершенство Грозової Вершини",,,,,,,,"Совершенство Грозової Вершини",,,,,,,,0xFF01FE,0,0,0,0,8,
3411,1168,8,873,0,0,0,0,0,"Совершенство Морозного Вовка",,,,,,,,"Совершенство Морозного Вовка",,,,,,,,0xFF01FE,0,0,0,0,8,
3423,1169,8,156,0,0,0,0,0,"Панування в землях Араті",,,,,,,,"Панування в землях Араті",,,,,,,,0xFF01FE,0,0,0,0,8,
3438,1170,8,156,0,0,0,0,0,"Панування в землях Араті",,,,,,,,"Панування в землях Араті",,,,,,,,0xFF01FE,0,0,0,0,8,
3453,1171,8,233,0,0,0,0,0,"Кровожерливий берсерк",,,,,,,,"Кровожерливий берсерк",,,,,,,,0xFF01FE,0,0,0,0,8,
3469,1172,8,203,0,0,0,0,0,"Тільки не у мене дома",,,,,,,,"Тільки не у мене дома",,,,,,,,0xFF01FE,0,0,0,0,8,
3484,1173,8,1251,0,0,0,0,0,"Тільки не у мене дома",,,,,,,,"Тільки не у мене дома",,,,,,,,0xFF01FE,0,0,0,0,8,
3496,1174,8,409,0,0,0,0,0,"Остаться в живих",,,,,,,,"Остаться в живих",,,,,,,,0xFF01FE,0,0,0,0,8,
3522,1183,28,42257,1,0,0,0,0,"Светлое пиво Чорної скелі",,,,,,,,"Светлое пиво Чорної скелі",,,,,,,,0xFF01FE,0,0,0,0,8,
3540,1184,41,33032,1,0,0,0,0,"Громоварский ель",,,,,,,,"Громоварский ель",,,,,,,,0xFF01FE,0,0,0,0,8,
3549,1185,41,33026,1,0,0,0,0,"Вязка золотистых сосисок",,,,,,,,"Вязка золотистых сосисок",,,,,,,,0xFF01FE,0,0,0,0,8,
3567,1187,36,7146,1,0,0,0,0,"Алый ключ",,,,,,,,"Алый ключ",,,,,,,,0xFF01FE,0,0,0,0,8,
3601,1203,41,34017,1,0,0,0,0,"Пиво ""Не спеша""",,,,,,,,"Пиво ""Не спеша""",,,,,,,,0xFF01FE,0,0,0,0,8,
3730,557,49,8,1,0,0,0,0,"Запястья",,,,,,,,"Запястья",,,,,,,,0xFF01FE,0,0,0,0,8,
3748,1206,54,225,1,0,0,0,0,"Олень",,,,,,,,"Олень",,,,,,,,0xFF01FE,0,0,0,0,8,
3769,1244,68,175855,1,0,0,0,0,"Падіння Империи",,,,,,,,"Падіння Империи",,,,,,,,0xFF01FE,0,0,0,0,8,
3811,161,1,529,1,0,0,0,0,"Подолання дефіциту в 500 ресурсів",,,,,,,,"Подолання дефіциту в 500 ресурсів",,,,,,,,0xFF01FE,2,0,0,0,8,
3851,153,72,180900,1,0,0,0,0,"Крупный косяк масляного чорноротика",,,,,,,,"Крупный косяк масляного чорноротика",,,,,,,,0xFF01FE,2,0,0,0,8,
3910,45,8,1269,0,0,0,0,0,"Грозовую Гряду",,,,,,,,"Грозовую Гряду",,,,,,,,0xFF01FE,0,0,0,0,8,
3946,1283,8,635,0,0,0,0,0,"Лабіринти Голкошкірих",,,,,,,,"Лабіринти Голкошкірих",,,,,,,,0xFF01FE,0,0,0,0,8,
3971,1284,8,654,0,0,0,0,0,"Темний Лабіринт",,,,,,,,"Темний Лабіринт",,,,,,,,0xFF01FE,0,0,0,0,8,
4021,1286,8,697,0,0,0,0,0,"Чорний Храм",,,,,,,,"Чорний Храм",,,,,,,,0xFF01FE,0,0,0,0,8,
4030,1287,8,675,0,0,0,0,0,"Темний Лабіринт, героїчний режим",,,,,,,,"Темний Лабіринт, героїчний режим",,,,,,,,0xFF01FE,0,0,0,0,8,
4047,1288,8,484,0,0,0,0,0,"Гундрак",,,,,,,,"Гундрак",,,,,,,,0xFF01FE,0,0,0,0,8,
4063,1289,8,495,0,0,0,0,0,"Гундрак, героїчний режим",,,,,,,,"Гундрак, героїчний режим",,,,,,,,0xFF01FE,0,0,0,0,8,
4129,1264,43,1480,0,0,0,0,0,"Застава Бор'горока",,,,,,,,"Застава Бор'горока",,,,,,,,0xFF01FE,0,0,0,0,8,
4143,1263,43,1503,0,0,0,0,0,"Ниффлвар",,,,,,,,"Ниффлвар",,,,,,,,0xFF01FE,0,0,0,0,8,
4166,1265,43,1499,0,0,0,0,0,"Селище Крижаного Туману",,,,,,,,"Селище Крижаного Туману",,,,,,,,0xFF01FE,0,0,0,0,8,
4185,1266,43,1474,0,0,0,0,0,"Тор Модан",,,,,,,,"Тор Модан",,,,,,,,0xFF01FE,0,0,0,0,8,
4199,1267,43,1537,0,0,0,0,0,"Вівтар Хар'коа",,,,,,,,"Вівтар Хар'коа",,,,,,,,0xFF01FE,0,0,0,0,8,
4213,1268,43,1551,0,0,0,0,0,"Колона Життєвої Сили",,,,,,,,"Колона Життєвої Сили",,,,,,,,0xFF01FE,0,0,0,0,8,
4282,684,36,17068,1,0,0,0,0,"Смертоносний",,,,,,,,"Смертоносний",,,,,,,,0xFF01FE,2,0,0,0,8,
4295,345,41,858,0,0,0,0,0,"Маленький флакон з лікувальним зіллям",,,,,,,,"Маленький флакон з лікувальним зіллям",,,,,,,,0xFF01FE,0,0,0,0,8,
4317,922,41,22836,0,0,0,0,0,"Більшое зілля спокойного сну",,,,,,,,"Більшое зілля спокойного сну",,,,,,,,0xFF01FE,0,0,0,0,8,
4343,923,41,10592,0,0,0,0,0,"Еліксир ""Кошачий очей""",,,,,,,,"Еліксир ""Кошачий очей""",,,,,,,,0xFF01FE,0,0,0,0,8,
4456,687,27,8661,1,0,0,0,0,"Вбрання Закликателя Рока",,,,,,,,"Вбрання Закликателя Рока",,,,,,,,0xFF01FE,2,0,0,0,8,
4511,1311,0,18698,1,0,0,0,0,"Недремлющий Каратель",,,,,,,,"Недремлющий Каратель",,,,,,,,0xFF01FE,0,0,0,0,8,
4547,686,36,18815,1,0,0,0,0,"Сущность Чистого Полум'я",,,,,,,,"Сущность Чистого Полум'я",,,,,,,,0xFF01FE,2,0,0,0,8,
4567,685,36,19381,1,0,0,0,0,"Сапоги тіні полум'я",,,,,,,,"Сапоги тіні полум'я",,,,,,,,0xFF01FE,2,0,0,0,8,
4603,698,36,34339,1,0,0,0,0,"Клобук Чистейшего света",,,,,,,,"Клобук Чистейшего света",,,,,,,,0xFF01FE,2,0,0,0,8,
4624,695,36,30907,1,0,0,0,0,"Броня Лихорадочной погони",,,,,,,,"Броня Лихорадочной погони",,,,,,,,0xFF01FE,2,0,0,0,8,
4726,812,41,19006,0,0,0,0,0,"Малий камінь здоров'я (1)",,,,,,,,"Малий камінь здоров'я (1)",,,,,,,,0xFF01FE,0,0,0,0,8,
4744,924,46,1085,42000,0,0,0,0,"Звеличення в армии Пісні Війни",,,,,,,,"Звеличення в армии Пісні Війни",,,,,,,,0xFF01FE,0,0,0,0,8,
4757,925,46,970,42000,0,0,0,0,"Звеличення в Спореггаре",,,,,,,,"Звеличення в Спореггаре",,,,,,,,0xFF01FE,0,0,0,0,8,
4775,927,49,0,1,0,0,0,0,"Епічний шолом",,,,,,,,"Епічний шолом",,,,,,,,0xFF01FE,0,0,0,0,8,
4794,697,36,32500,1,0,0,0,0,"Хрустальный пик Карабора",,,,,,,,"Хрустальный пик Карабора",,,,,,,,0xFF01FE,2,0,0,0,8,
4824,696,36,29995,1,0,0,0,0,"Поножи смертоносного намерения",,,,,,,,"Поножи смертоносного намерения",,,,,,,,0xFF01FE,2,0,0,0,8,
4854,694,36,30112,1,0,0,0,0,"Знаменитые рукавиці Ниспадающего гребня",,,,,,,,"Знаменитые рукавиці Ниспадающего гребня",,,,,,,,0xFF01FE,2,0,0,0,8,
4881,693,36,28782,1,0,0,0,0,"Вибрирующий посох Хрустального серця",,,,,,,,"Вибрирующий посох Хрустального серця",,,,,,,,0xFF01FE,2,0,0,0,8,
4913,692,36,28830,1,0,0,0,0,"Трофей – Драконяча шип",,,,,,,,"Трофей – Драконяча шип",,,,,,,,0xFF01FE,2,0,0,0,8,
4955,107,78,0,0,0,0,0,0,"Нежить",,,,,,,,"Нежить",,,,,,,,0xFF01FE,0,0,0,0,8,
4999,350,68,182352,0,0,0,0,0,"Портал в Срібномісяць",,,,,,,,"Портал в Срібномісяць",,,,,,,,0xFF01FE,0,0,0,0,8,
5027,388,70,0,50,0,0,0,0,"Тераса Воїнів",,,,,,,,"Тераса Воїнів",,,,,,,,0xFF01FE,3,0,0,0,8,
5038,1006,70,0,50,0,0,0,0,"Пруды Видений",,,,,,,,"Пруды Видений",,,,,,,,0xFF01FE,3,0,0,0,8,
5052,1360,8,40,1,0,0,0,0,"Ціль – Крижана Корона",,,,,,,,"Ціль – Крижана Корона",,,,,,,,0xFF01FE,0,0,0,0,8,
5060,1307,27,9001,1,0,0,0,0,"Сладкое – на закуску",,,,,,,,"Сладкое – на закуску",,,,,,,,0xFF01FE,2,0,0,0,8,
5086,284,36,20571,1,0,0,0,0,"Тонка жіноча маска таурена",,,,,,,,"Тонка жіноча маска таурена",,,,,,,,0xFF01FE,0,0,0,0,8,
5148,1396,27,13024,1,0,0,0,0,"Предок Ваникая у Водопадов Голосу Дощу",,,,,,,,"Предок Ваникая у Водопадов Голосу Дощу",,,,,,,,0xFF01FE,0,0,0,0,8,
5260,910,27,13021,1,0,0,0,0,"Предок Игашо в Нексусі",,,,,,,,"Предок Игашо в Нексусі",,,,,,,,0xFF01FE,0,0,0,0,8,
5297,1457,43,1604,0,0,0,0,0,"Дикі хащі",,,,,,,,"Дикі хащі",,,,,,,,0xFF01FE,0,0,0,0,8,
5320,926,46,729,42000,0,0,0,0,"Звеличення серед клану Морозного Вовка",,,,,,,,"Звеличення серед клану Морозного Вовка",,,,,,,,0xFF01FE,0,0,0,0,8,
5335,1466,46,730,42000,0,0,0,0,"Звеличення серед Охоронців Грозової Вершини",,,,,,,,"Звеличення серед Охоронців Грозової Вершини",,,,,,,,0xFF01FE,0,0,0,0,8,
5436,1467,0,28684,1,0,0,0,0,"Крик'тир Хранитель Воріт",,,,,,,,"Крик'тир Хранитель Воріт",,,,,,,,0xFF01FE,0,0,0,0,8,
5558,1199,40,165,1,0,0,0,0,"Шкіряна справа",,,,,,,,"Шкіряна справа",,,,,,,,0xFF01FE,0,0,0,0,8,
5572,1201,7,165,450,0,0,0,0,"Шкіряна справа",,,,,,,,"Шкіряна справа",,,,,,,,0xFF01FE,0,0,0,0,8,
5583,1202,7,46,400,0,0,0,0,"Ружья",,,,,,,,"Ружья",,,,,,,,0xFF01FE,0,0,0,0,8,
5624,1103,0,29311,1,0,0,0,0,"Глашатай Волаж",,,,,,,,"Глашатай Волаж",,,,,,,,0xFF01FE,0,0,0,0,8,
5669,1516,8,905,0,0,0,0,0,"Старина ры-Барло",,,,,,,,"Старина ры-Барло",,,,,,,,0xFF01FE,0,0,0,0,8,
5687,1517,72,192054,1,0,0,0,0,"Косяк лунной каракатицы",,,,,,,,"Косяк лунной каракатицы",,,,,,,,0xFF01FE,0,0,0,0,8,
5780,291,110,44212,1,0,0,0,0,"Таурен",,,,,,,,"Таурен",,,,,,,,0xFF01FE,0,0,0,0,8,
5827,1656,8,291,0,0,0,0,0,"У вас щось з головою",,,,,,,,"У вас щось з головою",,,,,,,,0xFF01FE,0,0,0,0,8,
5839,1657,8,291,0,0,0,0,0,"У вас щось з головою",,,,,,,,"У вас щось з головою",,,,,,,,0xFF01FE,0,0,0,0,8,
5850,1269,43,1593,0,0,0,0,0,"Машина Творцов",,,,,,,,"Машина Творцов",,,,,,,,0xFF01FE,0,0,0,0,8,
5866,1270,43,1573,0,0,0,0,0,"Валхалас",,,,,,,,"Валхалас",,,,,,,,0xFF01FE,0,0,0,0,8,
5884,1658,0,28923,1,0,0,0,0,"Героїчний режим: Локен",,,,,,,,"Героїчний режим: Локен",,,,,,,,0xFF01FE,0,0,0,0,8,
5907,1676,11,46,700,0,0,0,0,"Палаючі Степи",,,,,,,,"Палаючі Степи",,,,,,,,0xFF01FE,3,0,0,0,8,
5959,1677,11,46,550,0,0,0,0,"Палаючі Степи",,,,,,,,"Палаючі Степи",,,,,,,,0xFF01FE,3,0,0,0,8,
6011,1678,11,405,700,0,0,0,0,"Пустка",,,,,,,,"Пустка",,,,,,,,0xFF01FE,3,0,0,0,8,
6106,1680,11,405,685,0,0,0,0,"Пустка",,,,,,,,"Пустка",,,,,,,,0xFF01FE,3,0,0,0,8,
6195,879,34,16083,0,0,0,0,0,"Белый жеребец",,,,,,,,"Белый жеребец",,,,,,,,0xFF01FE,2,0,0,0,8,
6220,727,34,22721,0,0,0,0,0,"Чорний бойовий ящер",,,,,,,,"Чорний бойовий ящер",,,,,,,,0xFF01FE,0,0,0,0,8,
6234,1686,110,26004,1,0,0,0,0,"Брат Кассий в Штормвінді",,,,,,,,"Брат Кассий в Штормвінді",,,,,,,,0xFF01FE,0,0,0,0,8,
6244,1687,110,44755,1,0,0,0,0,"Дворф-паладин",,,,,,,,"Дворф-паладин",,,,,,,,0xFF01FE,0,0,0,0,8,
6270,1691,8,1685,0,0,0,0,0,"Святковий Броманс",,,,,,,,"Святковий Броманс",,,,,,,,0xFF01FE,0,0,0,0,8,
6282,1692,8,1686,0,0,0,0,0,"Святковий Броманс",,,,,,,,"Святковий Броманс",,,,,,,,0xFF01FE,0,0,0,0,8,
6287,913,8,626,0,0,0,0,0,"Вбрання Місячного фестивалю",,,,,,,,"Вбрання Місячного фестивалю",,,,,,,,0xFF01FE,0,0,0,0,8,
6317,1699,110,27571,1,0,0,0,0,"Троль-розбійник",,,,,,,,"Троль-розбійник",,,,,,,,0xFF01FE,0,0,0,0,8,
6331,1701,29,70580,1,0,0,0,0,"Я ТЕБЕ КОХАЮ!",,,,,,,,"Я ТЕБЕ КОХАЮ!",,,,,,,,0xFF01FE,0,0,0,0,8,
6359,1693,8,1699,0,0,0,0,0,"Пригоршня кохання",,,,,,,,"Пригоршня кохання",,,,,,,,0xFF01FE,0,0,0,0,8,
6373,1707,8,1699,0,0,0,0,0,"Пригоршня кохання",,,,,,,,"Пригоршня кохання",,,,,,,,0xFF01FE,0,0,0,0,8,
6493,1777,29,45549,1,0,0,0,0,"Кушанье з мамонта",,,,,,,,"Кушанье з мамонта",,,,,,,,0xFF01FE,0,0,0,0,8,
6631,1563,8,1785,0,0,0,0,0,"Ужин вам не потрібний",,,,,,,,"Ужин вам не потрібний",,,,,,,,0xFF01FE,0,0,0,0,8,
6632,1784,8,1785,0,0,0,0,0,"Ужин вам не потрібний",,,,,,,,"Ужин вам не потрібний",,,,,,,,0xFF01FE,0,0,0,0,8,
6669,1792,36,32616,1,0,0,0,0,"Яйцо Эгберта",,,,,,,,"Яйцо Эгберта",,,,,,,,0xFF01FE,2,0,0,0,8,
6768,1800,29,33292,1,0,0,0,0,"Копченый спороус",,,,,,,,"Копченый спороус",,,,,,,,0xFF01FE,0,0,0,0,8,
7158,578,0,15989,1,0,0,0,0,"Сапфірон",,,,,,,,"Сапфірон",,,,,,,,0xFF01FE,0,0,0,0,8,
