long,str,
13548,"Быстрокрылый жовтий ветрокрыл",
13549,"Резвая зебра",
13550,"Быстроногий зулианский тигр",
13551,"Быстрогрив",
13552,"Быстрокрыл-рассекатель",
13553,"Свинья",
13554,"Свинеар Копьешкур",
13555,"Стрімкий вихор",
13556,"Перепелятник",
13557,"Сидни Аптон",
13558,"Силанния",
13559,"Силиста",
13560,"Сильванна Лесная Луна",
13561,"Майстер Синдиката Рисон",
13562,"Налетчик Синдиката",
13563,"Розбійник Синдиката",
13564,"Сторож Синдиката",
13565,"Синг",
13566,"Сифонник",
13567,"Сирел Остролист",
13568,"Чарівний элементаль Сита",
13569,"Елементаль вогню Сита",
13570,"Льодяної элементаль Сита",
13571,"Сиурана",
13572,"Сиарна",
13573,"Табета",
13574,"Таэлан",
13575,"Таэрар",
13576,"Таэрек",
13577,"Тагайна",
13578,"Тагар Хребтолом",
13579,"Тах Заиндевевшее Копито",
13580,"Тайга Мудрая Грива",
13581,"Тайм Бешеный Тотем",
13582,"Нечистий чарівний привид",
13583,"Нечистий таракан",
13584,"Нечистий тотем земной хватки",
13585,"Нечистий элементаль",
13586,"Нечистий слизнюк",
13587,"Нечистая крыса",
13588,"Нечистое проходження Гидросса",
13589,"Нечистий тотем кам'яної шкіри",
13590,"Нечистий элементаль води",
13591,"Таджарри",
13592,"Такар Провидець",
13593,"Таката Стальної Клинок",
13594,"Такк Прыгун",
13595,"Такрин Торитель Путей",
13596,"Тал",
13597,"Талаара",
13598,"Таладан",
13599,"Талаэлар",
13600,"Талар",
13601,"Таласситовая сова",
13602,"Талбук",
13603,"Самка талбука",
13604,"Талбук-патриарх",
13605,"Старий талбук",
13606,"Талбук-самец",
13607,"Талбук-шипоед",
13608,"Тальдан",
13609,"Талегон",
13610,"Тален",
13611,"Талендрия",
13612,"Талин Остроглаз",
13613,"Талиония",
13614,"Довгоніг",
13615,"Таллонкай Гибкий Корень",
13616,"Сальный",
13617,"Талли Гонобобельзз",
13618,"Талли Быстроцап",
13619,"Талмар",
13620,"Тало Терновое Копито",
13621,"Король воронів Айкисс",
13622,"Когтистый перепелятник",
13623,"Жрець Кігтя Ишааль",
13624,"Жрець Кігтя Скиззик",
13625,"Жрець Кігтя Зеллек",
13626,"Когтекрыл",
13627,"Талу Морозное Копито",
13628,"Талут",
13629,"Талваш де Киссель ",
13630,"Приручаемый нетопырь",
13631,"Приручаемый вепрь",
13632,"Приручаемый падальщик",
13633,"Приручаемая кішка",
13634,"Приручаемый дракондор",
13635,"Приручаемая сова",
13636,"Приручаемый ящер",
13637,"Приручаемый опустошитель",
13638,"Приручаемый скорпион",
13639,"Приручаемый змій",
13640,"Приручаемый павук",
13641,"Приручаемая пригуана",
13642,"Приручаемый крилатий змій",
13643,"Приручаемый вовк",
13644,"Тамар",
13645,"Тамара Армстронг",
13646,"Тамаро",
13647,"Приручений копытень",
13648,"Ручной калири",
13649,"Ручной кодо",
13650,"Ручной вовк",
13651,"Приручений аманийский кроколіск",
13652,"Приручений бойовий вепрь",
13653,"Приручений ведмідь",
13654,"Прирученная птах",
13655,"Приручений вепрь",
13656,"Приручений дыбоспин",
13657,"Прирученная кішка",
13658,"Приручений краб",
13659,"Приручений кроколіск",
13660,"Прирученная горилла",
13661,"Прирученная гієна",
13662,"Приручений кодо",
13663,"Приручений протодракон",
13664,"Приручений ящер",
13665,"Приручений опустошитель",
13666,"Приручений скорпион",
13667,"Приручений павук",
13668,"Приручений Спороскат",
13669,"Приручений долгоног",
13670,"Прирученная черепаха",
13671,"Ручная астральна ігуана",
13672,"Приручений вовк",
13673,"Приручений зебрь",
13674,"Таммра Перекоти-полі",
13675,"Тамран Грозова Вершина",
13676,"Рыжий верховий талбук",
13677,"Рыжий бойовий талбук",
13678,"Тана",
13679,"Танайд",
13680,"Вартовий вогню Танариса",
13681,"Танд",
13682,"Тандаан Светлогрив",
13683,"Тандрина",
13684,"Тандрон",
13685,"Таниэль Темний Ліс",
13686,"Перевитый жах",
13687,"Таннария",
13688,"Таннок Молот Стужи",
13689,"Танниса",
13690,"Танзар",
13691,"Слухарь Мухлевар",
13692,"Смоляная тварь",
13693,"Смоляной ползун",
13694,"Смоляной господин",
13695,"Смоляной скрытень",
13696,"Тара Холодний Взор",
13697,"Тарантул",
13698,"Тарбан Домашний Очаг",
13699,"Тарета",
13700,"Тарг",
13701,"Версач Грошедзвін",
13702,"Тархус",
13703,"Тариндрелла",
13704,"Такрей Тенелов",
13705,"Тарн",
13706,"Тароэн",
13707,"Тарун Красное Перо",
13708,"Рибалка з Млина Таррен",
13709,"Конь Млини Таррен",
13710,"Коневод з Млина Таррен",
